,TotalLivArea,OverallQual,ExterQual,GrLivArea,KitchenQual,TotalBsmtSF,GarageArea,GarageCars,1stFlrSF,TotalBath,BsmtQual,FireplaceQu,Foundation_PConc,FullBath,MasVnrArea,TotRmsAbvGrd,Fireplaces,BsmtFinType1_GLQ,HeatingQC,Neighborhood_NridgHt,Age,GarageFinish_Unf,RemodeledAge,MSZoning_RM,MSZoning_RM,SalePrice
591,2482.0,7,4,1241,4,1241.0,569.0,2.0,1241,2.5,4,0,1,1,0.0,4,0,1,5,0,1,0,1,0,0,199900
592,2684.0,6,3,1334,3,1350.0,630.0,2.0,1334,2.5,4,3,0,2,360.0,6,1,0,3,0,32,0,0,0,0,167900
593,2573.0,6,3,1429,4,1144.0,572.0,2.0,1429,1.5,3,4,0,1,85.0,7,2,0,5,0,47,1,27,0,0,181900
594,3132.0,8,4,1566,4,1566.0,750.0,2.0,1566,3.0,4,0,1,2,36.0,7,0,1,5,0,2,0,0,0,0,262500
595,3196.0,7,3,2288,4,908.0,520.0,2.0,1316,2.0,4,3,1,1,283.0,8,2,1,5,0,32,0,15,0,0,230000
596,3407.0,9,4,1709,4,1698.0,506.0,2.0,1709,3.0,5,3,1,2,60.0,5,1,1,5,0,9,0,1,0,0,328900
597,3442.0,8,4,1721,4,1721.0,554.0,2.0,1721,3.0,4,0,1,2,210.0,7,0,1,5,1,2,0,0,0,0,232698
598,2508.0,8,4,1254,4,1254.0,810.0,3.0,1254,3.0,4,0,1,2,140.0,5,0,1,5,0,1,0,0,0,0,221800
599,1926.0,5,3,1350,4,576.0,627.0,3.0,864,2.5,3,0,0,1,0.0,6,0,0,4,0,67,1,32,0,0,152400
600,3260.0,7,4,1630,4,1630.0,451.0,2.0,1630,2.0,4,3,1,2,171.0,6,1,0,5,0,9,1,1,0,0,213000
601,2369.0,7,4,1585,4,784.0,449.0,2.0,831,2.5,4,0,1,2,96.0,7,0,0,5,0,1,0,0,0,0,184900
602,2501.0,5,3,1336,3,1165.0,375.0,1.0,1336,2.0,3,4,0,1,56.0,5,2,0,3,0,53,1,0,0,0,157000
603,2075.0,5,3,1211,3,864.0,576.0,2.0,1211,1.0,3,3,0,1,0.0,6,1,0,4,0,44,1,40,0,0,144000
604,2612.0,6,3,1353,3,1259.0,478.0,2.0,1353,3.0,4,3,0,2,253.0,5,1,1,5,0,28,0,20,0,0,192350
605,2374.0,7,3,1200,3,1174.0,440.0,2.0,1200,2.5,3,3,0,2,202.0,6,1,0,5,0,41,0,0,0,0,163500
606,3804.0,7,3,2329,4,1475.0,514.0,2.0,1532,3.5,4,5,1,2,99.0,10,1,1,5,0,18,1,0,0,0,262280
607,3072.0,7,4,1536,4,1536.0,532.0,2.0,1536,3.0,4,0,1,2,113.0,7,0,1,5,0,6,0,1,0,0,214000
608,2884.0,6,3,1811,5,1073.0,470.0,2.0,1811,1.0,3,4,1,1,0.0,6,1,0,5,0,50,0,48,0,0,230000
609,3235.0,7,4,2172,4,1063.0,947.0,3.0,1071,2.5,5,4,1,2,350.0,9,1,0,5,1,1,0,0,0,0,280000
610,2146.0,4,3,1073,3,1073.0,720.0,2.0,1073,2.0,3,0,0,1,0.0,6,0,1,4,0,50,1,23,0,0,140000
611,2595.0,6,3,1839,3,756.0,442.0,2.0,1051,1.5,3,3,0,1,351.0,7,1,0,3,0,44,1,0,0,0,155000
612,2040.0,3,2,1020,2,1020.0,0.0,0.0,1020,1.0,3,0,0,1,0.0,5,0,0,2,0,88,0,32,0,0,64500
613,2748.0,6,4,1802,4,946.0,1017.0,4.0,964,3.0,4,4,1,2,85.0,8,1,1,5,0,17,0,0,0,0,218000
614,2004.0,5,3,1009,3,995.0,576.0,2.0,1009,2.0,3,2,0,2,51.0,6,1,0,3,0,30,1,0,0,0,160000
615,2676.0,8,4,1338,4,1338.0,598.0,2.0,1338,2.0,4,0,1,2,0.0,6,0,1,5,0,0,0,0,0,0,208900
617,2081.0,7,4,1392,4,689.0,540.0,2.0,703,2.0,4,0,1,2,0.0,5,0,0,5,0,1,1,0,0,0,146000
618,2548.0,8,4,1288,5,1260.0,500.0,2.0,1288,2.5,4,4,1,1,0.0,4,2,1,5,0,12,0,0,0,0,245500
619,2005.0,6,3,1013,3,992.0,160.0,1.0,1013,1.0,3,0,0,1,0.0,6,0,0,5,0,82,1,24,1,1,113000
620,3564.0,8,4,1782,4,1782.0,932.0,3.0,1782,3.0,5,4,1,2,238.0,7,2,1,5,1,5,0,1,0,0,296000
621,3844.0,9,4,1922,4,1922.0,676.0,3.0,1922,3.0,5,4,1,2,200.0,8,1,1,5,0,2,0,1,0,0,377426
622,3418.0,10,5,1718,5,1700.0,786.0,3.0,1718,3.0,5,4,1,2,230.0,7,1,1,5,1,3,0,1,0,0,337500
623,4984.0,10,5,2492,5,2492.0,949.0,3.0,2492,3.5,5,5,1,2,730.0,8,1,1,5,1,5,0,1,0,0,552000
624,1560.0,4,3,936,3,624.0,265.0,1.0,624,1.0,2,0,0,1,0.0,5,0,0,5,0,58,1,2,0,0,97900
625,2436.0,6,4,1218,4,1218.0,676.0,2.0,1218,2.0,4,0,1,2,0.0,4,0,1,5,0,0,0,0,0,0,208300
626,2730.0,7,3,1820,4,910.0,816.0,3.0,910,2.5,4,3,1,2,0.0,8,1,0,5,0,12,1,1,0,0,213000
627,2604.0,7,3,1724,4,880.0,527.0,2.0,880,2.5,4,0,1,2,0.0,8,0,0,5,0,10,0,1,0,0,188000
628,2457.0,6,3,1336,3,1121.0,488.0,2.0,1336,1.5,3,3,0,1,632.0,7,1,0,5,0,48,0,0,0,0,162000
629,2468.0,5,3,1558,3,910.0,282.0,1.0,910,1.5,3,0,0,1,0.0,6,0,0,3,0,57,1,0,1,1,152000
630,2938.0,7,4,1947,4,991.0,678.0,2.0,991,2.5,4,4,1,2,0.0,8,1,1,5,0,6,0,1,0,0,254900
631,2489.0,7,4,1657,4,832.0,483.0,2.0,832,2.5,4,0,1,2,145.0,6,0,1,5,0,14,0,1,0,0,189000
632,4112.0,7,4,2064,4,2048.0,550.0,2.0,2064,3.0,4,2,0,2,383.0,7,2,1,3,0,30,0,0,0,0,235000
633,2328.0,5,3,1164,3,1164.0,240.0,1.0,1164,2.0,3,0,0,1,0.0,5,0,0,3,0,58,1,0,0,0,125000
634,1672.0,7,3,836,3,836.0,308.0,1.0,836,1.0,4,0,0,1,0.0,4,0,0,5,0,35,1,0,0,0,120000
635,1600.0,1,3,1600,3,0.0,270.0,1.0,1600,1.5,0,0,0,1,0.0,6,0,0,3,0,55,1,0,0,0,81500
636,1632.0,6,3,816,3,816.0,0.0,0.0,816,2.0,4,0,0,1,104.0,5,0,1,3,0,17,0,0,0,0,118500
637,3532.0,9,5,1766,5,1766.0,478.0,3.0,1766,3.5,5,4,1,2,162.0,7,1,1,5,0,0,0,0,0,0,370878
638,3003.0,5,3,2002,3,1001.0,871.0,3.0,1001,2.0,3,0,0,2,0.0,8,0,0,3,0,58,1,1,0,0,145000
639,2752.0,7,4,1954,4,798.0,431.0,2.0,1137,2.0,3,3,0,1,312.0,8,2,0,5,0,69,1,67,0,0,311500
640,2584.0,7,4,1364,4,1220.0,437.0,2.0,1364,3.0,4,4,1,2,14.0,6,1,1,5,0,0,0,0,0,0,210250
641,2777.0,7,4,1861,4,916.0,492.0,2.0,920,3.5,4,0,1,2,0.0,8,0,1,5,0,4,0,0,0,0,200000
642,1734.0,5,3,1734,4,0.0,539.0,2.0,1302,2.0,0,0,0,2,0.0,8,0,0,3,0,32,1,0,0,0,126000
643,1444.0,4,4,1039,3,405.0,281.0,1.0,717,1.0,2,0,0,1,0.0,6,0,0,4,0,109,1,103,0,0,114000
644,2187.0,4,4,1510,4,677.0,720.0,2.0,833,2.0,2,0,0,2,0.0,7,0,0,3,0,99,1,40,1,1,87500
645,3690.0,8,4,2541,5,1149.0,729.0,3.0,1164,4.5,5,4,1,3,146.0,10,1,1,5,0,2,0,0,0,0,349265
646,3024.0,8,4,1512,4,1512.0,845.0,3.0,1512,2.0,4,0,1,2,264.0,6,0,0,5,0,5,0,0,0,0,203000
647,2888.0,7,4,1434,4,1454.0,527.0,2.0,1434,2.0,4,3,1,2,0.0,6,1,1,5,0,8,0,0,0,0,189000
648,2465.0,7,4,1653,4,812.0,628.0,2.0,812,3.5,4,0,1,2,0.0,6,0,1,5,0,6,0,0,0,0,209000
649,2924.0,6,3,2007,5,917.0,357.0,1.0,1090,2.0,2,0,0,2,0.0,8,0,0,4,0,109,1,50,1,1,160000
650,2074.0,5,3,1037,3,1037.0,431.0,2.0,1037,2.0,2,0,0,1,44.0,5,0,0,3,0,33,0,0,0,0,129000
651,2778.0,5,3,1389,3,1389.0,418.0,2.0,1389,2.0,4,3,0,1,0.0,6,1,0,4,0,32,0,1,0,0,170000
652,1134.0,5,3,694,4,440.0,352.0,1.0,694,1.0,3,4,1,1,0.0,4,1,0,3,0,94,1,89,0,0,90350
653,1668.0,6,3,1096,3,572.0,0.0,0.0,572,1.0,3,0,0,1,0.0,5,0,0,2,0,84,0,26,0,0,79000
654,1788.0,5,3,894,3,894.0,552.0,2.0,894,2.0,3,0,1,1,0.0,5,0,0,3,0,34,1,0,0,0,149900
655,1728.0,5,3,864,3,864.0,576.0,2.0,864,2.0,4,0,0,1,0.0,5,0,0,3,0,37,1,0,0,0,123000
656,2869.0,4,3,1774,3,1095.0,779.0,3.0,1095,3.0,3,0,0,2,0.0,8,0,0,2,0,106,1,50,1,1,87000
657,2214.0,6,3,1118,3,1096.0,358.0,1.0,1118,2.0,3,1,0,1,0.0,6,1,0,3,0,31,0,0,0,0,171000
658,2284.0,6,3,1252,3,1032.0,288.0,1.0,1032,1.0,3,0,0,1,0.0,6,0,0,3,0,58,1,0,0,0,119000
659,2296.0,5,3,1148,3,1148.0,672.0,1.0,1148,2.0,3,0,0,1,0.0,6,0,0,3,0,50,1,0,0,0,132500
660,2254.0,8,3,1666,4,588.0,228.0,1.0,833,1.0,3,4,1,1,0.0,7,1,0,2,0,83,1,71,1,1,161000
661,3304.0,9,4,1947,4,1357.0,725.0,3.0,1366,3.5,4,3,1,2,134.0,7,1,1,5,0,7,0,1,0,0,274000
662,1824.0,5,3,912,3,912.0,336.0,1.0,912,1.0,3,2,0,1,0.0,5,1,0,3,0,43,1,0,0,0,125000
663,2390.0,5,3,1195,3,1195.0,0.0,0.0,1195,2.0,3,0,0,2,0.0,8,0,0,3,0,61,0,4,0,0,98500
664,3248.0,8,4,1624,4,1624.0,757.0,3.0,1624,3.0,4,2,1,2,0.0,5,1,1,5,0,12,0,1,0,0,262000
665,1828.0,5,3,914,3,914.0,444.0,2.0,914,2.0,3,0,0,1,40.0,5,0,0,3,0,30,1,0,0,0,134900
666,2678.0,5,3,1328,3,1350.0,308.0,1.0,1328,2.0,3,4,0,1,0.0,5,2,0,4,0,48,0,0,0,0,170000
667,2147.0,6,3,1461,3,686.0,225.0,1.0,686,1.0,3,4,0,1,0.0,6,1,0,3,0,81,1,65,0,0,135000
668,3613.0,6,4,2683,4,930.0,473.0,2.0,1364,3.5,4,4,1,2,304.0,9,2,0,5,0,18,0,1,0,0,290000
669,2504.0,7,4,1258,4,1246.0,462.0,2.0,1258,2.0,4,0,1,2,0.0,6,0,0,5,0,0,0,0,0,0,173500
670,2904.0,5,3,2008,5,896.0,230.0,1.0,1112,4.0,3,0,0,3,0.0,8,0,1,5,0,58,1,54,0,0,225000
671,2051.0,5,3,1187,3,864.0,440.0,2.0,1187,2.0,3,3,0,1,0.0,6,1,0,3,0,46,0,0,0,0,140500
672,1980.0,5,3,990,3,990.0,299.0,1.0,990,1.0,4,0,1,1,0.0,5,0,1,4,0,13,1,0,0,0,126000
673,2546.0,8,4,1586,4,960.0,480.0,2.0,962,3.5,4,0,1,2,466.0,7,0,1,5,0,9,1,0,0,0,170000
674,1980.0,5,3,990,3,990.0,576.0,2.0,990,1.5,4,0,1,1,0.0,5,0,0,5,0,11,1,0,0,0,156000
675,3084.0,5,3,1600,3,1484.0,319.0,1.0,1600,2.0,3,4,0,1,0.0,6,2,0,3,0,49,0,40,0,0,207500
676,2688.0,8,4,1792,4,896.0,590.0,2.0,896,2.5,4,0,1,2,0.0,8,0,1,5,0,0,0,0,0,0,255000
677,1450.0,4,3,988,3,462.0,297.0,1.0,526,2.0,4,1,0,1,0.0,4,1,1,3,0,35,0,0,1,1,94900
678,2340.0,5,3,1170,3,1170.0,338.0,1.0,1170,1.5,3,3,0,1,0.0,6,1,0,3,0,49,0,0,0,0,140000
679,2114.0,3,3,1376,3,738.0,216.0,1.0,714,1.0,3,0,0,1,0.0,7,0,0,4,0,101,1,45,1,1,96900
680,2308.0,5,3,1154,3,1154.0,480.0,2.0,1154,1.5,3,1,0,1,200.0,6,1,0,5,0,43,0,0,0,0,154000
681,2497.0,8,4,1772,4,725.0,816.0,2.0,909,2.5,3,0,0,2,0.0,7,0,0,5,0,97,1,89,1,1,184900
682,4162.0,10,5,2084,5,2078.0,1220.0,3.0,2084,3.0,5,4,1,2,816.0,7,1,1,5,1,1,0,1,0,0,385000
683,1902.0,4,3,951,3,951.0,327.0,1.0,951,1.0,3,0,0,1,0.0,6,0,0,5,0,70,1,14,1,1,106500
684,4142.0,8,4,2687,4,1455.0,810.0,3.0,1466,3.5,4,3,1,2,150.0,10,2,1,5,0,9,0,0,0,0,327000
685,4948.0,9,5,2490,5,2458.0,795.0,3.0,2490,3.0,5,4,1,2,198.0,9,2,1,5,0,4,0,1,0,0,468000
686,2870.0,6,3,1666,3,1204.0,384.0,1.0,1204,1.0,3,0,0,1,0.0,4,0,0,3,0,82,1,23,1,1,135000
687,2282.0,6,4,1141,3,1141.0,484.0,2.0,1141,1.5,4,0,1,1,0.0,6,0,0,5,0,1,1,0,0,0,142500
688,2196.0,5,3,1464,3,732.0,470.0,2.0,732,1.5,3,0,0,1,0.0,7,0,0,5,0,40,1,0,0,0,141000
689,2464.0,5,3,1347,3,1117.0,0.0,0.0,820,2.0,4,0,0,1,0.0,5,0,1,3,0,98,0,81,0,0,107500
690,1954.0,5,3,1282,3,672.0,240.0,1.0,778,2.0,3,0,0,1,0.0,4,0,0,3,0,65,1,37,0,0,108500
691,1956.0,6,3,1320,4,636.0,472.0,2.0,636,2.5,4,0,1,2,0.0,6,0,0,5,0,12,0,0,0,0,150000
692,1152.0,3,3,936,3,216.0,0.0,0.0,576,1.0,2,0,1,1,0.0,6,0,0,2,0,90,0,34,0,0,78000
693,3160.0,8,4,1580,4,1580.0,830.0,3.0,1580,2.0,4,0,1,2,186.0,7,0,0,5,0,1,0,1,0,0,235128
695,2422.0,5,3,1558,3,864.0,440.0,2.0,1558,3.0,3,0,0,2,0.0,5,0,0,3,0,33,0,26,0,0,163000
696,640.0,3,3,640,3,0.0,240.0,1.0,640,1.0,0,0,0,1,0.0,5,0,0,3,0,65,1,62,0,0,84900
697,2177.0,6,3,1322,3,855.0,440.0,2.0,855,3.0,3,2,0,2,0.0,6,1,0,3,0,35,1,0,0,0,147000
698,2736.0,7,4,1826,5,910.0,164.0,1.0,916,2.5,3,4,1,1,0.0,7,1,0,5,0,94,1,90,1,1,155000
699,2648.0,7,3,1339,3,1309.0,484.0,2.0,1339,3.0,4,3,0,2,54.0,6,1,0,3,0,16,0,0,0,0,180000
700,1092.0,4,2,1092,2,0.0,0.0,0.0,372,2.0,0,0,0,2,0.0,7,0,0,2,0,80,0,20,1,1,55000
701,2014.0,7,4,1146,4,868.0,438.0,2.0,1146,3.0,5,4,1,2,442.0,6,1,1,5,0,4,0,0,0,0,187500
702,2166.0,6,3,1125,3,1041.0,352.0,1.0,1125,2.0,3,2,0,1,255.0,6,1,0,5,0,33,1,0,0,0,125000
703,3074.0,7,4,2057,4,1017.0,180.0,1.0,1020,1.5,4,4,0,1,0.0,6,1,0,4,0,70,0,51,0,0,250000
704,1380.0,5,3,899,3,481.0,200.0,1.0,899,1.0,3,0,0,1,0.0,5,0,0,3,0,98,1,40,1,1,78000
705,2422.0,4,3,1594,3,828.0,0.0,0.0,828,2.0,3,0,0,2,0.0,9,0,0,4,0,98,0,86,1,1,118000
706,3388.0,8,5,1694,4,1694.0,818.0,3.0,1694,2.0,5,0,1,2,254.0,7,0,0,5,1,0,0,0,0,0,318000
707,2688.0,8,4,1911,4,777.0,471.0,2.0,1065,2.5,4,3,1,2,125.0,8,1,1,5,0,13,0,1,0,0,215000
708,1104.0,4,3,672,3,432.0,0.0,0.0,672,1.0,2,0,0,1,0.0,4,0,0,3,0,81,0,25,1,1,72000
709,2716.0,6,3,1523,3,1193.0,478.0,2.0,1523,2.5,4,3,0,2,160.0,7,1,0,3,0,32,0,0,0,0,180000
710,3257.0,6,3,1651,3,1606.0,616.0,2.0,1651,3.0,4,3,0,2,132.0,7,1,0,3,0,22,0,0,0,0,184000
711,2082.0,5,3,1041,3,1041.0,270.0,1.0,1041,2.0,3,0,0,1,132.0,6,0,0,5,0,50,0,0,0,0,124500
712,3208.0,5,3,1604,3,1604.0,576.0,2.0,1604,2.0,3,0,0,2,0.0,8,0,0,3,0,52,1,0,0,0,135000
713,2653.0,6,3,1672,4,981.0,240.0,1.0,1014,1.5,3,4,0,1,0.0,6,1,0,5,0,68,1,49,1,1,164900
714,2328.0,7,3,1164,3,1164.0,528.0,2.0,1164,1.5,3,0,0,1,168.0,6,0,0,3,0,37,1,0,0,0,140000
715,2082.0,5,3,1041,3,1041.0,294.0,1.0,1041,1.0,3,0,0,1,0.0,6,0,0,4,0,51,0,0,0,0,128000
716,1484.0,6,3,1034,3,450.0,504.0,2.0,1034,1.5,4,1,0,1,40.0,6,1,0,5,0,30,0,0,0,0,153000
717,2405.0,6,4,1609,3,796.0,228.0,1.0,825,1.0,4,0,0,1,0.0,7,0,0,5,0,98,1,40,1,1,127500
718,1909.0,5,3,1337,4,572.0,264.0,1.0,1337,2.0,3,4,0,1,0.0,7,1,0,4,0,58,0,56,0,0,141500
719,4085.0,8,4,2622,4,1463.0,712.0,2.0,1500,3.5,5,3,1,2,362.0,9,2,1,5,0,16,0,1,0,0,325000
720,3188.0,7,3,1594,4,1594.0,472.0,2.0,1594,2.0,4,3,1,2,112.0,6,1,0,5,0,14,0,0,0,0,188500
721,2524.0,6,4,1262,4,1262.0,572.0,2.0,1262,2.0,4,0,1,2,68.0,5,0,1,4,0,0,0,0,0,0,185000
722,2350.0,6,3,1175,4,1175.0,0.0,0.0,1175,2.0,4,0,1,1,126.0,6,0,1,5,0,3,0,1,0,0,146000
723,1912.0,6,3,1288,5,624.0,280.0,1.0,664,2.0,3,4,0,1,0.0,5,1,0,5,0,92,1,90,1,1,119000
724,1932.0,5,3,1302,3,630.0,280.0,1.0,630,2.5,3,0,0,2,142.0,6,0,0,3,0,38,1,0,1,1,112000
725,2494.0,8,4,1247,4,1247.0,550.0,2.0,1247,2.5,4,4,1,1,0.0,4,1,1,5,0,1,0,0,0,0,197000
726,4327.0,9,4,2589,5,1738.0,831.0,3.0,1738,3.5,5,4,1,2,215.0,11,1,1,4,1,0,0,0,0,0,412083
727,3257.0,8,4,1689,4,1568.0,857.0,3.0,1689,3.0,4,4,1,2,148.0,7,2,1,5,0,6,0,0,0,0,271000
728,2810.0,7,4,1405,4,1405.0,478.0,2.0,1405,3.0,4,4,1,2,235.0,6,1,1,5,1,4,0,0,0,0,200000
729,2552.0,7,3,1324,4,1228.0,585.0,2.0,1324,2.5,4,2,0,2,130.0,5,1,1,3,0,31,0,0,0,0,174000
730,2754.0,5,3,1377,3,1377.0,351.0,1.0,1377,2.0,3,3,0,1,0.0,6,2,0,3,0,47,1,0,0,0,156500
731,2628.0,6,4,1756,3,872.0,422.0,2.0,888,3.5,5,0,1,2,42.0,7,0,0,5,0,11,0,1,0,0,204000
732,2456.0,5,3,1228,4,1228.0,271.0,1.0,1228,1.5,3,0,0,1,0.0,6,0,0,4,0,42,1,40,0,0,149350
733,2016.0,5,3,1008,3,1008.0,275.0,1.0,1008,1.0,3,4,0,1,0.0,4,1,0,4,0,52,0,0,0,0,137000
734,3184.0,7,4,2031,4,1153.0,541.0,2.0,1153,2.5,4,3,1,2,202.0,8,1,0,5,0,10,0,1,0,0,222500
735,2256.0,6,4,1504,4,752.0,440.0,2.0,752,2.5,4,0,1,2,22.0,6,0,0,5,0,0,0,0,0,0,166000
736,1872.0,5,3,936,3,936.0,0.0,0.0,936,2.0,3,4,1,1,0.0,5,1,0,3,0,90,0,30,1,1,109500
737,1383.0,4,3,1383,3,0.0,498.0,2.0,1383,1.0,0,0,0,1,0.0,6,0,0,3,0,55,1,0,0,0,122000
738,1934.0,5,3,967,3,967.0,180.0,1.0,967,1.0,3,4,0,1,0.0,5,1,0,4,0,87,1,70,1,1,99900
739,3312.0,8,4,1656,4,1656.0,826.0,3.0,1656,2.0,4,0,1,2,0.0,7,0,1,5,0,1,0,0,0,0,249700
740,2244.0,6,3,1152,4,1092.0,300.0,1.0,1152,1.5,3,4,0,1,0.0,6,1,0,5,0,59,1,54,0,0,158500
741,2284.0,6,3,1142,4,1142.0,0.0,0.0,1142,1.5,3,0,1,1,0.0,5,0,1,5,0,1,0,0,0,0,139500
742,2784.0,6,4,1403,4,1381.0,470.0,2.0,1403,3.0,4,0,0,2,0.0,5,0,1,5,0,6,1,0,0,0,202000
743,3338.0,5,3,1712,3,1626.0,588.0,2.0,1712,2.0,3,0,0,2,122.0,8,0,0,5,0,47,0,46,0,0,145000
744,2456.0,4,3,1258,3,1198.0,400.0,2.0,1258,3.0,4,0,0,0,0.0,6,0,1,3,0,39,1,0,0,0,108959
745,2434.0,5,3,1687,3,747.0,572.0,2.0,1687,2.0,3,3,0,1,0.0,7,2,0,3,0,62,1,2,0,0,160000
746,3120.0,5,3,1560,3,1560.0,484.0,2.0,1560,2.0,3,0,0,2,260.0,8,0,0,3,0,49,1,0,0,0,128600
747,2728.0,7,3,1935,3,793.0,550.0,2.0,1142,2.5,4,3,0,2,233.0,7,1,0,3,0,31,0,0,0,0,197900
748,2130.0,7,4,1083,3,1047.0,596.0,2.0,1083,2.0,5,2,0,1,252.0,5,1,1,3,0,30,0,0,0,0,172000
749,1783.0,5,3,907,3,876.0,308.0,1.0,907,2.0,4,0,0,1,0.0,5,0,0,3,0,30,0,0,0,0,130000
750,3341.0,6,4,1675,4,1666.0,435.0,2.0,1675,3.0,5,0,1,2,0.0,6,0,1,5,0,9,0,1,0,0,195000
751,1976.0,5,3,988,3,988.0,520.0,2.0,988,1.0,3,0,0,1,0.0,4,0,0,5,0,54,0,0,0,0,113000
752,2982.0,8,4,1491,4,1491.0,490.0,2.0,1491,2.0,5,0,1,2,0.0,7,0,0,5,0,5,0,0,0,0,209000
753,3124.0,7,3,1479,4,1645.0,578.0,2.0,1479,4.5,4,2,1,2,310.0,7,1,1,5,0,22,0,2,0,0,213500
754,1743.0,5,3,1112,3,631.0,480.0,2.0,1112,1.0,3,0,0,1,0.0,5,0,0,3,0,58,1,0,0,0,126000
755,3125.0,6,3,1689,3,1436.0,480.0,2.0,1689,1.0,3,4,0,1,0.0,7,1,0,2,0,53,1,0,0,0,127500
756,3420.0,9,5,1710,5,1710.0,557.0,2.0,1710,3.0,5,4,1,2,178.0,6,1,1,5,0,1,0,0,0,0,334000
757,2506.0,6,3,1253,3,1253.0,352.0,1.0,1253,2.5,3,2,0,1,212.0,5,1,0,3,0,48,0,0,0,0,157000
758,1728.0,5,3,864,3,864.0,294.0,1.0,864,1.0,3,0,0,1,0.0,5,0,0,4,0,45,1,0,0,0,125500
759,2184.0,7,4,1456,4,728.0,410.0,2.0,728,3.5,4,4,1,2,0.0,7,1,1,5,0,3,0,0,0,0,189000
760,2405.0,7,3,1217,4,1188.0,497.0,2.0,1217,3.0,4,0,1,2,0.0,6,0,1,5,0,19,1,1,0,0,173000
761,4394.0,7,4,2646,4,1748.0,550.0,2.0,2151,4.0,4,3,0,2,145.0,9,4,0,4,0,32,0,0,0,0,260000
762,2634.0,8,4,1768,4,866.0,578.0,2.0,866,2.5,4,0,1,2,0.0,7,0,1,5,0,2,0,0,0,0,212000
763,1784.0,5,4,914,3,870.0,576.0,2.0,914,1.0,4,0,1,1,0.0,5,0,1,5,0,10,1,0,0,0,148000
764,2308.0,6,3,1775,3,533.0,480.0,2.0,1131,2.0,3,0,0,2,0.0,8,0,0,3,0,46,1,0,0,0,136300
765,3981.0,5,3,2620,3,1361.0,600.0,2.0,1361,3.0,4,3,0,2,1.0,12,1,1,5,0,30,0,0,0,0,190000
766,2424.0,5,3,1627,3,797.0,420.0,2.0,830,2.0,2,0,0,2,0.0,10,0,0,3,0,108,1,106,1,1,139500
767,1980.0,7,4,1320,4,660.0,400.0,2.0,660,2.5,4,0,1,2,0.0,6,0,0,5,0,4,0,0,0,0,162000
768,1855.0,4,3,1123,3,732.0,264.0,1.0,772,1.0,3,0,1,1,0.0,4,0,0,4,0,68,1,11,1,1,100000
769,1738.0,5,3,874,3,864.0,288.0,1.0,874,2.0,3,0,0,1,0.0,5,0,0,5,0,38,0,35,0,0,126500
771,2610.0,6,3,1786,4,824.0,684.0,2.0,905,3.5,4,0,1,2,0.0,7,0,1,5,0,10,0,0,0,0,204750
772,1040.0,4,3,1040,3,0.0,420.0,2.0,1040,2.0,0,0,0,2,0.0,6,0,0,2,0,60,1,1,0,0,90000
773,3323.0,5,3,2350,3,973.0,393.0,2.0,1377,2.0,3,0,0,2,0.0,10,0,0,3,0,88,1,40,1,1,130000
774,2670.0,5,3,1770,3,900.0,530.0,2.0,884,2.5,4,0,0,1,300.0,7,0,0,5,0,38,0,0,0,0,155000
775,2538.0,5,3,1269,3,1269.0,308.0,1.0,1269,1.5,3,2,0,1,0.0,6,1,0,3,0,48,1,0,0,0,155000
776,2078.0,5,3,1039,3,1039.0,504.0,2.0,1039,2.5,3,0,1,1,0.0,6,0,0,5,0,45,1,0,0,0,131500
777,2676.0,6,3,1520,3,1156.0,364.0,1.0,1520,2.0,3,4,0,1,164.0,7,2,0,5,0,55,0,17,0,0,153000
778,3408.0,8,4,1704,4,1704.0,772.0,3.0,1704,3.0,5,4,1,2,200.0,7,1,1,5,1,3,0,1,0,0,306000
779,3372.0,9,4,1686,5,1686.0,899.0,3.0,1686,3.0,5,4,1,2,518.0,6,1,1,5,1,0,0,0,0,0,332200
780,3284.0,8,4,1646,4,1638.0,800.0,3.0,1646,3.0,4,4,1,2,338.0,7,1,1,5,0,1,0,1,0,0,293077
781,1828.0,4,3,914,3,914.0,270.0,1.0,914,1.0,3,0,0,1,0.0,4,0,0,5,0,46,1,0,0,0,128000
782,2765.0,6,3,1616,4,1149.0,216.0,1.0,1149,2.0,3,0,0,2,0.0,5,0,0,4,0,81,1,78,1,1,152000
783,1912.0,4,3,1192,3,720.0,0.0,0.0,720,1.5,3,0,0,1,0.0,6,0,0,3,0,57,0,1,0,0,135000
784,3218.0,6,3,2210,2,1008.0,205.0,1.0,1178,2.0,3,0,0,2,0.0,8,0,0,3,0,127,1,70,1,1,117500
785,2141.0,6,3,1296,3,845.0,576.0,2.0,866,1.0,3,0,0,1,0.0,6,0,0,3,0,80,1,23,1,1,127500
786,4958.0,8,4,2497,4,2461.0,676.0,2.0,2497,3.0,4,4,0,2,0.0,7,2,0,4,0,26,0,0,0,0,373000
787,1638.0,6,3,1092,3,546.0,0.0,0.0,546,2.5,3,0,0,2,0.0,6,0,1,5,0,38,0,37,1,1,98000
788,2075.0,7,3,1652,4,423.0,473.0,2.0,896,3.5,4,0,1,2,44.0,6,0,1,5,0,16,0,13,0,0,203135
789,2596.0,7,4,1716,4,880.0,512.0,2.0,909,2.5,4,3,1,2,0.0,7,1,0,5,0,13,0,0,0,0,191000
